"Gene1","Gene2","cor","pvalue"
"KLHL4","C9orf152",0.260858537049398,5.67831809502747e-17
"KLHL4","OGG1",0.255718710538704,2.38396111640122e-16
"KLHL4","GSTCD",0.251604847226228,7.34655101401809e-16
"KLHL4","GALNT15",0.251238222140307,8.11367914914811e-16
"KLHL4","H6PD",0.249172468827324,1.41566607439823e-15
"KLHL4","RD3",0.247632508420694,2.13669341225074e-15
"KLHL4","ZNF582",0.247419324111907,2.26149520639714e-15
"KLHL4","C8B",0.245838480488161,3.43939800690975e-15
"KLHL4","FAM184B",0.245033311748219,4.25335746600345e-15
"KLHL4","ADRA1A",0.244006368252107,5.5706893600444e-15
"KLHL4","PDYN",0.242378402350148,8.52236877994616e-15
"KLHL4","RNASE12",0.239664248705377,1.71953308223682e-14
"KLHL4","CLN3",0.238016595998388,2.62209357837638e-14
"KLHL4","ALPK2",0.237884356119963,2.71203410154613e-14
"KLHL4","LRRC8D",0.237581018613065,2.92994550010943e-14
"KLHL4","CHRNB2",0.235751856998018,4.65876931832867e-14
"KLHL4","CDH7",0.234023205649655,7.1955595169096e-14
"KLHL4","IL2RB",0.233777207597506,7.65259636694889e-14
"KLHL4","PNCK",0.232563448472237,1.03590566422902e-13
"KLHL4","SCARA5",0.232152268851759,1.14737136807203e-13
"KLHL4","TTLL10",0.228798306183853,2.62166850150999e-13
"KLHL4","UPP1",0.22863490950685,2.72846009676784e-13
"KLHL4","PPARD",0.227576581834408,3.5310686738621e-13
"KLHL4","NUDT3",0.2271556318071,3.91106054812127e-13
"KLHL4","NANOGNB",0.226602767645196,4.4715599056633e-13
"KLHL4","HOXC13",0.226553547082784,4.52511866290262e-13
"KLHL4","TMC8",0.224816297289228,6.87650472480562e-13
"KLHL4","PPP1R36",0.224394675606802,7.60761889250968e-13
"KLHL4","HUS1B",0.223781770846525,8.80807033176214e-13
"KLHL4","TSPAN16",0.222488079295661,1.19834532494168e-12
"KLHL4","JAKMIP1",0.220572765826287,1.88368773515588e-12
"KLHL4","FMOD",0.219941003109135,2.18475784059277e-12
"KLHL4","CRISPLD1",0.219221364719866,2.58532628409989e-12
"KLHL4","ROR2",0.217231835952627,4.10504871358663e-12
"KLHL4","HEBP2",0.216955146723968,4.376134882107e-12
"KLHL4","POLN",0.215659296581593,5.89740851416453e-12
"KLHL4","HSPB8",0.213658964687305,9.31236768570604e-12
"KLHL4","NAGA",0.213644692803467,9.34261872869903e-12
"KLHL4","POF1B",0.213206253692963,1.03202533325734e-11
"KLHL4","TENT5D",0.212119762388494,1.31945347607243e-11
"KLHL4","ITPKB",0.211906403042696,1.38446023957914e-11
"KLHL4","ZNF7",0.211589552600424,1.48681557275372e-11
"KLHL4","CAPZA3",0.211079055452257,1.66748815060216e-11
"KLHL4","TWIST2",0.21063299260693,1.84280063856977e-11
"KLHL4","HSPB3",0.209050163078685,2.62275103975298e-11
"KLHL4","TP53AIP1",0.208904309366445,2.70906984691568e-11
"KLHL4","NLRP14",0.208640499703226,2.87230409137738e-11
"KLHL4","DIP2C",0.208288050643311,3.105459209488e-11
"KLHL4","KCNAB2",0.206043813424302,5.08801057406015e-11
"KLHL4","GDF11",0.205202911562267,6.11314427921092e-11
"KLHL4","ZNF726",0.202392640389667,1.12255197256475e-10
"KLHL4","C2CD4C",0.201787419374856,1.27806417350228e-10
"KLHL4","MSLN",0.201520914676621,1.35303369736952e-10
"KLHL4","CCDC150",0.200955671497,1.52651869627423e-10
"KLHL4","EGFL6",0.200946509310077,1.52950228048384e-10
"KLHL4","TECRL",0.200764564314093,1.58994324929989e-10
"KLHL4","DYNC2I1",0.200595739986692,1.64810610601518e-10
"KLHL4","PLSCR3",0.200430953960692,1.70687737065734e-10
"KLHL4","TBC1D25",0.200008781929044,1.86693196706534e-10
"KLHL4","SH2D2A",0.199582089268647,2.04354822784429e-10
"KLHL4","RTP5",0.19822382696424,2.72124816563031e-10
"KLHL4","MAGED2",0.198068556720021,2.81145406024385e-10
"KLHL4","DENND2B",0.197033289771375,3.49195178660388e-10
"KLHL4","POLB",0.194518151542497,5.88364290877716e-10
"KLHL4","TMEM213",0.193393360941718,7.4131361091885e-10
"KLHL4","PRR23C",0.192658049185297,8.61556307667029e-10
"KLHL4","PER1",0.191321865501845,1.13046360965208e-09
"KLHL4","SLCO6A1",0.190271683074536,1.39761065076465e-09
"KLHL4","SLC17A2",0.18971252380142,1.56396644135469e-09
"KLHL4","GIMAP5",0.189321010358677,1.69175502789142e-09
"KLHL4","HOXA2",0.187698781778617,2.33831395666729e-09
"KLHL4","ANXA5",0.187673167604199,2.35024074755256e-09
"KLHL4","TTC34",0.18725513085069,2.55346236155948e-09
"KLHL4","POU3F1",0.187186024200463,2.58866365827382e-09
"KLHL4","SLC6A15",0.187115599910501,2.62502146715528e-09
"KLHL4","EBF4",0.187110098930214,2.62788226335207e-09
"KLHL4","DGKI",0.186986583498437,2.69292086461044e-09
"KLHL4","C22orf31",0.186802312882295,2.79286939742554e-09
"KLHL4","MAP6",0.186724027358539,2.83641491399254e-09
"KLHL4","CORO2A",0.18658498052037,2.91539132126163e-09
"KLHL4","RSRP1",0.186419654969038,3.01207838158191e-09
"KLHL4","ARPIN",0.186226719393495,3.12885771871028e-09
"KLHL4","NTSR2",0.185971545088618,3.29008829072384e-09
"KLHL4","CT47B1",0.185681391239877,3.48324112884635e-09
"KLHL4","OLFM3",0.185579682481572,3.55352210778632e-09
"KLHL4","ZSWIM1",0.184657393146167,4.2570288138347e-09
"KLHL4","SEMA4D",0.18459207194184,4.3116901183957e-09
"KLHL4","PSAPL1",0.182113435990453,6.97311665698983e-09
"KLHL4","IRGC",0.181937110055208,7.21389551759965e-09
"KLHL4","FAM181B",0.180891679463837,8.81622000453498e-09
"KLHL4","MOB1B",0.180696208837024,9.15195546994406e-09
"KLHL4","SERPINF2",0.180182837140622,1.0093889262209e-08
"KLHL4","FGF23",0.18009823200895,1.02578948763867e-08
"KLHL4","C10orf62",0.179959351423358,1.05327348349081e-08
"KLHL4","JPH3",0.179707452672869,1.10495787580631e-08
"KLHL4","TRIM22",0.179662036384661,1.11453461044141e-08
"KLHL4","RAB32",0.179564454150509,1.13538456496488e-08
"KLHL4","FMO5",0.179449956977415,1.16033143799358e-08
"KLHL4","KRT20",0.178961317876127,1.2729070100277e-08
"KLHL4","LPP",0.178700086250926,1.33736620092945e-08
"KLHL4","ETFB",0.178018003072138,1.5209576915192e-08
"KLHL4","NRSN1",0.177631425346665,1.63562744614938e-08
"KLHL4","HYAL4",0.177630483879548,1.63591669093268e-08
"KLHL4","TREML4",0.177296401130431,1.74175006239544e-08
"KLHL4","UBE2E2",0.177091978845934,1.80975110506676e-08
"KLHL4","SUMF1",0.177070592136953,1.81701236133807e-08
"KLHL4","KCNJ11",0.177031576689553,1.83033179704681e-08
"KLHL4","INSYN2B",0.176870098517599,1.88647236011606e-08
"KLHL4","FAM81A",0.176842952940955,1.89607244270008e-08
"KLHL4","CYP4A22",0.176666733642191,1.95955436449409e-08
"KLHL4","LMO1",0.176347710087292,2.07976122172691e-08
"KLHL4","DNASE1L2",0.176147139686086,2.15896275338323e-08
"KLHL4","ZNF584",0.17611381437333,2.17240244461948e-08
"KLHL4","RAB27A",0.175801118473179,2.30252339162065e-08
"KLHL4","LPCAT2",0.175358430704426,2.49972931806386e-08
"KLHL4","GIMAP2",0.175035872074585,2.65362902505586e-08
"KLHL4","SLIT2",0.173942266682313,3.24679042168282e-08
"KLHL4","SPTBN2",0.173616794176077,3.44685384400685e-08
"KLHL4","RBPMS2",0.173450152956775,3.55385605306166e-08
"KLHL4","ITGB8",0.1728417881025,3.97248259776227e-08
"KLHL4","SCN1B",0.171605708851569,4.97507438697604e-08
"KLHL4","PLEKHG1",0.17092230215072,5.63034841141116e-08
"KLHL4","CALY",0.170894677797296,5.65851975077748e-08
"KLHL4","SLC43A1",0.170472151374508,6.10679028824808e-08
"KLHL4","KCNH6",0.169429970653652,7.36428135114223e-08
"KLHL4","TXNL1",0.169088224202602,7.8286534044521e-08
"KLHL4","NMBR",0.169029137307301,7.9117618678045e-08
"KLHL4","AMIGO2",0.168780024347037,8.27162787489048e-08
"KLHL4","ARHGAP44",0.168534651875126,8.64153539208243e-08
"KLHL4","CNR1",0.168295415989534,9.01756151379514e-08
"KLHL4","HSPBP1",0.168056534391045,9.40878994188488e-08
"KLHL4","LMBRD1",0.168043354577719,9.43084613608965e-08
"KLHL4","PARP12",0.167921419561345,9.63728647365584e-08
"KLHL4","DEF6",0.167896405567151,9.68017270307579e-08
"KLHL4","FZD6",0.167541432712592,1.03090160795641e-07
"KLHL4","RNF165",0.167429376242923,1.05155979794991e-07
"KLHL4","GPR158",0.167212820079711,1.09262246744861e-07
"KLHL4","TXNIP",0.166888725239777,1.15698438666859e-07
"KLHL4","GFUS",0.166319938856486,1.27889869561223e-07
"KLHL4","TBX5",0.166132544289567,1.32171649582164e-07
"KLHL4","SMKR1",0.165637714112142,1.44154185939151e-07
"KLHL4","MCHR2",0.165617713147437,1.44659943193086e-07
"KLHL4","SDCCAG8",0.165457060301795,1.48784945070116e-07
"KLHL4","ARHGEF1",0.165450539372069,1.48954756172227e-07
"KLHL4","RXFP1",0.164915132488504,1.63554437009504e-07
"KLHL4","AUH",0.164510859196428,1.75484138720983e-07
"KLHL4","GCG",0.163836433991535,1.97278397940838e-07
"KLHL4","CCDC169",0.163819587169507,1.97854932639506e-07
"KLHL4","TGM1",0.163236227174879,2.1885280227218e-07
"KLHL4","VWF",0.162847945494841,2.34003776909755e-07
"KLHL4","TIMP1",0.161350233944743,3.024929360331e-07
"KLHL4","LGI3",0.161070884784952,3.17247222309353e-07
"KLHL4","TMEM214",0.160947183195904,3.24000142502792e-07
"KLHL4","ACMSD",0.160805631658669,3.31897524663584e-07
"KLHL4","HMX1",0.160233106814744,3.6577454374426e-07
"KLHL4","ECI1",0.160214084817919,3.66955437103576e-07
"KLHL4","DHRS11",0.159994581220563,3.80850894819024e-07
"KLHL4","PTPRO",0.159822791862654,3.92078155714057e-07
"KLHL4","CNDP1",0.159805821826836,3.93204377988521e-07
"KLHL4","PRPS1L1",0.159548532118895,4.10666156430567e-07
"KLHL4","RELT",0.159399473307524,4.21121800643407e-07
"KLHL4","TLR1",0.159255437187322,4.31468468515594e-07
"KLHL4","LEFTY2",0.159113540590531,4.41900651463277e-07
"KLHL4","HOXD1",0.158907619741167,4.57473055661107e-07
"KLHL4","NR0B1",0.1588999141438,4.58065918640482e-07
"KLHL4","PLEKHH3",0.158768231880691,4.68312564459724e-07
"KLHL4","ATP8B4",0.158758747554073,4.690590336468e-07
"KLHL4","CRIP3",0.158709459314406,4.72956780070046e-07
"KLHL4","SLC12A2",0.157795694391219,5.51126904466885e-07
"KLHL4","TMEM182",0.157738305192741,5.56430829289063e-07
"KLHL4","COL23A1",0.157721324682309,5.58009570066761e-07
"KLHL4","ZNF165",0.157003628528832,6.28824199062892e-07
"KLHL4","IDH3B",0.156992449730201,6.29992829815661e-07
"KLHL4","ERICH6B",0.156585333435899,6.7400594106282e-07
"KLHL4","DOC2A",0.156546535700663,6.78351456078245e-07
"KLHL4","EID1",0.156535509871831,6.79591307595159e-07
"KLHL4","LEAP2",0.156530323815996,6.80175231874946e-07
"KLHL4","ZNF709",0.156407222619878,6.94178394257994e-07
"KLHL4","HECA",0.156118158073527,7.28159211662922e-07
"KLHL4","RASEF",0.156062445662337,7.34889855708854e-07
"KLHL4","EDA",0.155930942777596,7.51014963715701e-07
"KLHL4","SNX4",0.155810193065118,7.66120816854527e-07
"KLHL4","TSNARE1",0.155723777698806,7.77110387262427e-07
"KLHL4","TBC1D16",0.155114906772342,8.58952723065662e-07
"KLHL4","RNF149",0.155086659517438,8.62944123093213e-07
"KLHL4","KLHL8",0.15508119105037,8.63718887377222e-07
"KLHL4","SYNJ2",0.154923878936703,8.86295191587028e-07
"KLHL4","ZNF549",0.15476907585266,9.09064657246527e-07
"KLHL4","KCNN2",0.154683702343652,9.21861479477302e-07
"KLHL4","SUSD3",0.154288209129783,9.83436584604232e-07
"KLHL4","SIT1",0.154273800972961,9.85752838950345e-07
"KLHL4","TMEM108",0.154160367815585,1.00417238431542e-06
"KLHL4","TDRP",0.153981703552089,1.03385687461188e-06
"KLHL4","CHST6",0.153966068074839,1.03649441643554e-06
"KLHL4","TMEM185A",0.153890058126855,1.04940890207611e-06
"KLHL4","PLCB1",0.153607095501849,1.09885859136517e-06
"KLHL4","CIB1",0.153476987126974,1.12234026056636e-06
"KLHL4","SLC39A4",0.153270567362955,1.16058660738528e-06
"KLHL4","CACUL1",0.153118520853992,1.18955604737571e-06
"KLHL4","AGXT2",0.152863219213068,1.23976769910858e-06
"KLHL4","CASP6",0.152266085013001,1.3652830555959e-06
"KLHL4","UGT2A1",0.152085557173046,1.40557254395296e-06
"KLHL4","DIPK1C",0.151953293653082,1.43581261045796e-06
"KLHL4","SLC1A4",0.151781392098247,1.47604986370332e-06
"KLHL4","SLC38A8",0.151669984870306,1.50270289699108e-06
"KLHL4","CDYL2",0.151602660050924,1.51903298774613e-06
"KLHL4","ZNF182",0.151577197425172,1.52525340848289e-06
"KLHL4","SLCO1B3",0.151309718099669,1.59209263905492e-06
"KLHL4","AKR1B1",0.151263107289389,1.6040240348106e-06
"KLHL4","SKIDA1",0.15108207994894,1.65118232885381e-06
"KLHL4","KRT26",0.150622561836523,1.77693966972327e-06
"KLHL4","ULK4",0.150607038809799,1.78134441067555e-06
"KLHL4","CEP20",0.150346693841608,1.85679858209861e-06
"KLHL4","EDN3",0.150245076552787,1.8870738193432e-06
"KLHL4","MIF",0.150085375232781,1.93561329866171e-06
"KLHL4","GLRA2",0.15001613267892,1.95702900929629e-06
"KLHL4","RNF10",0.149988570558867,1.96561665532931e-06
"KLHL4","MYH1",0.149706988505403,2.05544671660002e-06
"KLHL4","PDGFB",0.149500418921815,2.12383626609775e-06
"KLHL4","SPATS2",0.149428538041361,2.14814181329418e-06
"KLHL4","PRKG1",0.14871785040877,2.40325362347173e-06
"KLHL4","GLB1",0.148439504829237,2.51088148394719e-06
"KLHL4","FBXL4",0.148308226497252,2.56323184752074e-06
"KLHL4","UPRT",0.148136384279277,2.63334059201816e-06
"KLHL4","KIAA0513",0.148040152169208,2.67340055912847e-06
"KLHL4","ABRACL",0.147955194082782,2.70925212080276e-06
"KLHL4","FAM3D",0.147793548394311,2.77874131193862e-06
"KLHL4","SLC36A2",0.147379219936544,2.96474047912266e-06
"KLHL4","GNRHR",0.147369367238096,2.96930551555533e-06
"KLHL4","LRP11",0.147343179960156,2.9814715843697e-06
"KLHL4","NEIL1",0.146784025943097,3.25292973293998e-06
"KLHL4","MALL",0.146318395277946,3.49689634437558e-06
"KLHL4","ENPP4",0.146283842301657,3.51568218671061e-06
"KLHL4","SHCBP1",0.146251318675245,3.53345295395302e-06
"KLHL4","ZDHHC12",0.146190774541048,3.56676330723236e-06
"KLHL4","HIVEP3",0.145767491476774,3.8081864412283e-06
"KLHL4","GCM1",0.145600083548416,3.90792081883819e-06
"KLHL4","ZNF211",0.145490140334479,3.97477496173836e-06
"KLHL4","NOL3",0.145384339750692,4.04014252099782e-06
"KLHL4","PNPLA3",0.145269147999888,4.11248171684109e-06
"KLHL4","PPARA",0.145108546883142,4.21540887301171e-06
"KLHL4","TYW3",0.144984100891368,4.29685488762129e-06
"KLHL4","SHISA4",0.144965253834994,4.30932021170548e-06
"KLHL4","GSTZ1",0.144957052929693,4.31475503436367e-06
"KLHL4","SMARCD3",0.144269412095464,4.7945432692657e-06
"KLHL4","ECRG4",0.144091923591845,4.92643116629208e-06
"KLHL4","SOX13",0.144024448558692,4.97747483510098e-06
"KLHL4","CAPN11",0.143823477095299,5.13251977397877e-06
"KLHL4","SGCZ",0.143751162345238,5.18943041272531e-06
"KLHL4","TIAM2",0.143707818947872,5.2238296765734e-06
"KLHL4","PRKCG",0.143318670436846,5.5425955354477e-06
"KLHL4","EPB41L4B",0.143226025343356,5.62117993462054e-06
"KLHL4","MYADML2",0.143115714851393,5.71613782524247e-06
"KLHL4","ASB11",0.143023341050884,5.79683298596912e-06
"KLHL4","ZNF362",0.142947888786456,5.8635526550392e-06
"KLHL4","DNAAF2",0.142882707915753,5.9217799409346e-06
"KLHL4","LRRTM4",0.142855381080236,5.94635554353099e-06
"KLHL4","NRXN3",0.142676131879329,6.10999099034095e-06
"KLHL4","SLC25A14",0.142368418438401,6.40098099033613e-06
"KLHL4","PLA2G2D",0.142330090132779,6.43814014892777e-06
"KLHL4","HDAC11",0.142308659765631,6.45900654699808e-06
"KLHL4","C6orf163",0.142296879684202,6.47050412119893e-06
"KLHL4","GFY",0.142158347789241,6.60718909133868e-06
"KLHL4","GBP2",0.142144242148002,6.62126036682307e-06
"KLHL4","USH1C",0.141841418078969,6.93034156423413e-06
"KLHL4","SLC28A2",0.141406656640872,7.39827491689108e-06
"KLHL4","MATN4",0.141379041022242,7.42899469196991e-06
"KLHL4","PLPBP",0.141261234696257,7.56141645409383e-06
"KLHL4","PDE6H",0.141252934272282,7.57083115114845e-06
"KLHL4","DSE",0.141238464825886,7.58726978316126e-06
"KLHL4","DUOX1",0.141178118847479,7.65619656009062e-06
"KLHL4","MSR1",0.141088254309478,7.75994819823382e-06
"KLHL4","HOXA9",0.140849102793358,8.04263589247296e-06
"KLHL4","ZNF446",0.140563782987848,8.39276137495965e-06
"KLHL4","PRICKLE3",0.140509537586449,8.46095304422409e-06
"KLHL4","IL21",0.140495359491742,8.47886323851521e-06
"KLHL4","HOXB3",0.140104500991278,8.9870971274623e-06
"KLHL4","CD6",0.140013636604864,9.1093447299917e-06
"KLHL4","PSPN",0.139844807700011,9.34070904446822e-06
"KLHL4","KRT28",0.139843372956008,9.34269904137681e-06
"KLHL4","TRDMT1",0.139762253266823,9.45587264615512e-06
"KLHL4","IL20RA",0.13975659590101,9.46381407260373e-06
"KLHL4","CFAP47",0.139571074110899,9.72779042650515e-06
"KLHL4","TRIM58",0.139313427826772,1.01060633870474e-05
"KLHL4","DDAH1",0.139271182019666,1.01694114924364e-05
"KLHL4","FABP2",0.139246572904332,1.02064875113834e-05
"KLHL4","KCNH8",0.138812404001655,1.08821910855948e-05
"KLHL4","KCNA1",0.13879906239726,1.0903615566531e-05
"KLHL4","DCAF12L2",0.138770854966611,1.09490446416156e-05
"KLHL4","DRD5",0.138734196342275,1.10083543470725e-05
"KLHL4","SPARC",0.138153173574625,1.1990276713836e-05
"KLHL4","RHAG",0.138115455748061,1.20568235521038e-05
"KLHL4","PPP2R2C",0.138061260566097,1.21530584080328e-05
"KLHL4","LCN12",0.13794014901782,1.23707696096952e-05
"KLHL4","LRRFIP1",0.137471578441248,1.32485909734293e-05
"KLHL4","IKZF5",0.137025990229411,1.41381578248035e-05
"KLHL4","KRT72",0.136992688956391,1.42068760758917e-05
"KLHL4","DOP1A",0.136968243688927,1.42575219809787e-05
"KLHL4","TAP2",0.136966589348208,1.42609556616712e-05
"KLHL4","BEND6",0.13686901391171,1.44648779456193e-05
"KLHL4","BSPH1",0.136480567319989,1.53045531246494e-05
"KLHL4","DLGAP4",0.136072234911209,1.62371440677201e-05
"KLHL4","CDKN1C",0.135975337310676,1.6466258119189e-05
"KLHL4","SYTL4",0.135891805539256,1.66662349067699e-05
"KLHL4","TCAIM",0.135870374366053,1.67179128942936e-05
"KLHL4","FXYD1",0.135703029077736,1.71267168774005e-05
"KLHL4","PRRT1",0.13557991544318,1.74335222830954e-05
"KLHL4","ZNF444",0.135571852875348,1.74537959801558e-05
"KLHL4","TNC",0.135216368408211,1.83703119324813e-05
"KLHL4","ISOC2",0.135126110610617,1.86102014235286e-05
"KLHL4","TBC1D15",0.134954029473405,1.90758424812746e-05
"KLHL4","SMIM20",0.134947633546084,1.9093361257551e-05
"KLHL4","SFXN3",0.134595530407488,2.00817496501237e-05
"KLHL4","SAT1",0.134575031770903,2.01407648515278e-05
"KLHL4","VEGFD",0.134471036552418,2.04427142584285e-05
"KLHL4","DDHD1",0.134433888706664,2.05516122560592e-05
"KLHL4","CYP2B6",0.134303545028636,2.09380902769315e-05
"KLHL4","SLITRK1",0.134230060880054,2.11590111128469e-05
"KLHL4","KCNAB1",0.134072943163861,2.16388219468409e-05
"KLHL4","FLYWCH2",0.13379361959092,2.25174690535298e-05
"KLHL4","ZNF480",0.133380764313079,2.38784784293466e-05
"KLHL4","LRRC66",0.133121288292654,2.47734742506009e-05
"KLHL4","ALDH3A2",0.133075211873103,2.49356982180756e-05
"KLHL4","SPRYD7",0.133051609224174,2.50191877657835e-05
"KLHL4","KLF13",0.132704235554797,2.62790797590903e-05
"KLHL4","FAM110D",0.132697157571291,2.63053667002759e-05
"KLHL4","BCL2L11",0.132400964635438,2.74280573385551e-05
"KLHL4","C6orf118",0.132347876938537,2.76340291389952e-05
"KLHL4","STON1",0.132294648288865,2.78420215354821e-05
"KLHL4","MFAP3",0.132144603435456,2.84363546404995e-05
"KLHL4","TEX13B",0.132127102266568,2.85064564581707e-05
"KLHL4","GPR174",0.132086290059453,2.86705696600846e-05
"KLHL4","MYOZ3",0.131963065062181,2.91715383137324e-05
"KLHL4","C10orf120",0.131796912990502,2.98601916318934e-05
"KLHL4","SDC4",0.131586255230881,3.07555033779672e-05
"KLHL4","TMEM125",0.131364361893661,3.17260837227328e-05
"KLHL4","JDP2",0.131308401515696,3.19754083875815e-05
"KLHL4","SLC35E4",0.131211006182537,3.2413780111812e-05
"KLHL4","FBXO21",0.131065821891145,3.30778446177105e-05
"KLHL4","FAM172A",0.130830672473715,3.41808544721787e-05
"KLHL4","POM121L2",0.130773509238794,3.44542111439519e-05
"KLHL4","FOXJ2",0.130605862897204,3.52679076789264e-05
"KLHL4","RNF223",0.130603316554726,3.5280406085192e-05
"KLHL4","KLK1",0.130563379547764,3.54769822592678e-05
"KLHL4","POPDC3",0.130453606921918,3.6022664458066e-05
"KLHL4","IFNA10",0.13042825359221,3.614982279036e-05
"KLHL4","STK38L",0.130417640635548,3.62031777874066e-05
"KLHL4","LIPG",0.130369205015375,3.64476296658572e-05
"KLHL4","ZIM3",0.13011619898328,3.77501797212214e-05
"KLHL4","PTGES",0.129960989789613,3.85709504352435e-05
"KLHL4","HINT1",0.129931732924549,3.87275479356452e-05
"KLHL4","PCDHGB7",0.129897753332627,3.89101801454713e-05
"KLHL4","WDFY1",0.129590909090458,4.05967689121951e-05
"KLHL4","CLEC2D",0.129506747644505,4.10713348429001e-05
"KLHL4","KIAA1586",0.129425736459184,4.15330981139181e-05
"KLHL4","SMIM10",0.129352466025386,4.1954971258645e-05
"KLHL4","ETV4",0.12929665301307,4.22790493737653e-05
"KLHL4","DOK4",0.129163598476985,4.30612217024731e-05
"KLHL4","LMF1",0.129017215850975,4.39375722198263e-05
"KLHL4","TTC23L",0.128727934148706,4.57193305710591e-05
"KLHL4","AURKC",0.12870431477277,4.58677903073099e-05
"KLHL4","ZBTB26",0.128702933602062,4.58764857761406e-05
"KLHL4","ZNF764",0.128656077940797,4.61724024444185e-05
"KLHL4","ROM1",0.128544258420969,4.68859178620666e-05
"KLHL4","STAP2",0.128502048135879,4.71579640440341e-05
"KLHL4","MISP",0.128464898929045,4.73986272283857e-05
"KLHL4","CTNNAL1",0.128360637482183,4.80802889548717e-05
"KLHL4","ROBO3",0.128276693590366,4.86358474689514e-05
"KLHL4","EGR3",0.128200130900401,4.91478492801185e-05
"KLHL4","GPR150",0.128183080657354,4.92625628098917e-05
"KLHL4","THEM6",0.128154526741368,4.94552404909808e-05
"KLHL4","CLEC5A",0.128001777151501,5.04981451901938e-05
"KLHL4","SPTBN4",0.127895775301908,5.12340742218593e-05
"KLHL4","BNIPL",0.127878515938899,5.1354855766937e-05
"KLHL4","P2RY1",0.127867679464831,5.14308273838391e-05
"KLHL4","ZNF233",0.127737967977564,5.23484944574995e-05
"KLHL4","CST11",0.12770379798573,5.25928019812428e-05
"KLHL4","SCUBE3",0.127594137139375,5.33841586180503e-05
"KLHL4","UHMK1",0.127441619129675,5.45035370667779e-05
"KLHL4","WDFY3",0.127384960427936,5.49250015487519e-05
"KLHL4","SNRPN",0.127374787794599,5.50009979518478e-05
"KLHL4","CRHR2",0.127342462280468,5.52431520255693e-05
"KLHL4","TRIM59",0.127265232287382,5.58257798865435e-05
"KLHL4","MMP26",0.127212499755051,5.62269312699194e-05
"KLHL4","MYO16",0.127156037325504,5.66594788213847e-05
"KLHL4","TNNT1",0.12692091334467,5.8494786919115e-05
"KLHL4","PPP2R1B",0.126919591111377,5.85052650732104e-05
"KLHL4","IL36RN",0.126839717159272,5.91415355626119e-05
"KLHL4","AQP4",0.126772476604822,5.9682236182306e-05
"KLHL4","CYP3A5",0.126656448700197,6.06262570201045e-05
"KLHL4","DLX5",0.126567004917913,6.13636026600617e-05
"KLHL4","PRPF40B",0.126532099253956,6.16536469214341e-05
"KLHL4","GPR176",0.12641270011343,6.26556082274717e-05
"KLHL4","SPIRE2",0.126397987045607,6.27801356233567e-05
"KLHL4","HACD4",0.126314435110109,6.34917444794968e-05
"KLHL4","GPR151",0.126285281934271,6.37418301813481e-05
